id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
23682484,Rental unit in Molenbeek-Saint-Jean · ★4.86 · 1 bedroom · 1 bed · 1 bath,132938096,Ruth,,Molenbeek-Saint-Jean,50.84899,4.33035,Entire home/apt,,4,7,2019-08-25,0.11,2,0,0,
23685843,Rental unit in Saint-Gilles · ★4.68 · 1 bedroom · 1 bed · 1.5 shared baths,9628959,Alin-Cristian,,Saint-Gilles,50.8326,4.35004,Private room,52,1,502,2023-12-10,7.14,8,173,121,
23711103,Rental unit in Bruxelles · ★4.96 · 1 bedroom · 1 bed · 1.5 shared baths,177670281,Pierre,,Bruxelles,50.853,4.35446,Private room,65,1,140,2023-12-01,2.01,1,0,70,
23719807,Rental unit in Schaerbeek · ★4.81 · 1 bedroom · 1 bed · 1 bath,177780624,Ludwig,,Schaerbeek,50.87805,4.38343,Entire home/apt,70,3,149,2023-12-18,2.14,1,165,30,
23722686,Rental unit in Bruxelles · ★4.80 · 1 bedroom · 1 bed · 1 bath,19799319,Sophie,,Bruxelles,50.84445,4.34624,Private room,90,1,88,2023-12-03,1.26,1,222,29,
23748233,Rental unit in Bruxelles · ★4.85 · 1 bedroom · 1 bed · 1 bath,160582713,Florence,,Bruxelles,50.84444,4.35972,Entire home/apt,100,2,267,2023-11-30,3.88,4,115,73,
23778651,Rental unit in Woluwe-Saint-Pierre · ★5.0 · 2 bedrooms · 4 beds · 1 bath,9994861,Jana,,Woluwe-Saint-Pierre,50.835594177246094,4.409677028656006,Entire home/apt,,4,7,2022-08-23,0.10,1,0,0,
23824725,Rental unit in Forest · ★4.85 · 1 bedroom · 1 bed · 1 bath,124737040,Pierre,,Forest,50.82187,4.32606,Entire home/apt,,2,26,2023-05-08,0.38,1,0,7,
23832630,Rental unit in Anderlecht · ★4.38 · 1 bedroom · 3 beds · 1 bath,178930251,G,,Anderlecht,50.82848,4.28462,Entire home/apt,12857,4,8,2018-05-31,0.11,1,0,0,
23851256,Rental unit in Ixelles · ★5.0 · 1 bedroom · 2 beds · 1 bath,18377886,Gaelle,,Ixelles,50.81535,4.34819,Entire home/apt,,2,3,2020-01-02,0.04,1,0,0,
23853248,Rental unit in Auderghem · ★4.83 · 2 bedrooms · 2 beds · 1.5 baths,28109490,Bernardo,,Auderghem,50.81519,4.4333,Entire home/apt,40,1,6,2019-01-01,0.09,3,140,0,
23908483,Townhouse in Vorst · ★4.92 · 3 bedrooms · 3 beds · 3 baths,179701884,Thibault,,Forest,50.80647,4.32915,Entire home/apt,220,2,99,2023-12-03,1.42,1,172,24,
23916147,Home in Schaerbeek · ★4.71 · 4 bedrooms · 7 beds · 2.5 baths,31969169,Mathieu,,Schaerbeek,50.871,4.39346,Entire home/apt,,4,7,2023-08-16,0.11,1,0,3,
23961066,Rental unit in Brussel · ★4.67 · Studio · 1 bed · 1 bath,941268,John,,Bruxelles,50.84547,4.34614,Entire home/apt,94,90,319,2023-12-04,4.61,15,354,31,
23972941,Rental unit in Bruxelles · ★4.84 · 1 bedroom · 2 beds · 1 bath,46346902,Roberto,,Bruxelles,50.84711,4.38444,Entire home/apt,,3,107,2022-04-25,1.55,1,0,0,
23987518,Townhouse in Watermael-Boitsfort · ★4.70 · 1 bedroom · 2 beds · 1 private bath,180458570,Marina,,Watermael-Boitsfort,50.81117,4.40538,Private room,49,2,23,2023-07-30,0.33,2,263,5,
