id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
22842478,Guesthouse in Hong Kong · ★4.67 · 1 bedroom · 2 beds · 1 private bath,116364906,Kiki,,Yau Tsim Mong,22.29863,114.17342,Private room,727,1,18,2023-11-28,0.25,13,255,1,
22850418,Townhouse in New Territories · ★4.88 · 1 bedroom · 1 bed · 1 private bath,2228242,Hillian,,Islands,22.22755,113.93272,Private room,471,2,92,2023-05-28,1.29,1,27,11,
22853034,Hostel in Hong Kong · ★4.68 · 1 bedroom · 3 beds · 1 private bath,162186374,Wai Yan,,Yau Tsim Mong,22.30465,114.17097,Private room,594,1,108,2023-11-21,1.51,15,98,43,
22867637,Home in Hong Kong · ★4.50 · 3 bedrooms · 3 beds · 2 baths,56570136,The Grand Blossom,,Kowloon City,22.30704,114.18587,Entire home/apt,,1,18,2023-05-20,0.26,54,0,1,
22874471,Home in Hong Kong · ★4.26 · 2 bedrooms · 4 beds · 1 bath,46439433,Kennis,,Islands,22.21084,114.02872,Entire home/apt,1471,1,27,2023-12-02,0.39,7,91,11,
22888908,Bungalow in Kowloon · ★4.75 · Studio · 1 bed · 1 private bath,103614068,Jack,,Yau Tsim Mong,22.30772,114.17105,Private room,423,2,64,2023-11-26,0.89,6,250,23,
22899725,Guesthouse in Tsim Sha Tsui · ★4.92 · 1 bedroom · 3 beds · 1 private bath,70747601,Kevin,,Yau Tsim Mong,22.29847,114.17241,Private room,756,1,13,2023-12-05,0.19,7,173,2,
22908846,Rental unit in Hong Kong · ★4.0 · 1 bedroom · 1 bed · 1 shared bath,169587976,Kim,,Eastern,22.28262,114.22455,Private room,300,28,9,2018-10-20,0.13,1,180,0,
22947339,Rental unit in Hong Kong · 2 bedrooms · 2 beds · 1 bath,14316521,Kathy,,North,22.5196,114.19005,Entire home/apt,382,1,0,,,1,0,0,
22948303,Bungalow in 九龍 · ★4.79 · 1 bedroom · 1 bed · 1 private bath,23376488,Ruby,,Yau Tsim Mong,22.30813,114.16987,Private room,400,1,15,2019-07-06,0.21,13,86,0,
22948454,Bungalow in 九龍 · ★4.80 · 1 bedroom · 1 bed · 1 private bath,23376488,Ruby,,Yau Tsim Mong,22.3096,114.17215,Private room,500,1,5,2018-08-27,0.07,13,94,0,
22980827,Rental unit in Hong Kong · 2 bedrooms · 5 beds · 1 bath,170381731,黎,,Yau Tsim Mong,22.30519,114.16933,Entire home/apt,21941,100,1,2018-03-17,0.01,2,0,0,
23005202,Place to stay in Hong Kong · 1 bed · 1 bath,14861546,Tane Residence,,Central & Western,22.28718,114.14978,Entire home/apt,594,30,1,2023-04-09,0.12,121,90,1,
23008094,Hostel in Hong Kong · ★4.84 · 1 bedroom · 2 beds · 1 private bath,162186374,Wai Yan,,Yau Tsim Mong,22.30651,114.17234,Private room,620,1,86,2023-11-26,1.21,15,129,44,
23033767,Rental unit in 九龍 · 2 bedrooms · 2 beds · 2 baths,164370614,Leo,,Yau Tsim Mong,22.30446,114.16823,Private room,1473,31,0,,,2,0,0,
23034024,Rental unit in 九龍 · Studio · 1 bed · 1 private bath,11124125,Victor,,Kowloon City,22.31832,114.18906,Private room,3254,1,0,,,1,0,0,
