id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
45430349,Rental unit in Sankt Hanshaugen · ★4.18 · Studio · 1 bed · 1 bath,233933220,Urban,,St. Hanshaugen,59.91879,10.74154,Entire home/apt,643,3,61,2023-10-22,1.68,80,245,17,
50061833,Condo in Majorstuen · ★4.95 · 2 bedrooms · 2 beds · 1.5 baths,399323935,Martine,,Frogner,59.925,10.72081,Entire home/apt,800,2,19,2022-11-06,0.61,1,105,0,
897836517320430107,Rental unit in Oslo kommune · ★4.50 · 2 bedrooms · 2 beds · 1 bath,296071027,Vegard,,St. Hanshaugen,59.92361418330388,10.741969496011734,Entire home/apt,1599,4,4,2023-12-10,0.59,1,215,4,
925307186456086484,Rental unit in Majorstuen · 4 bedrooms · 4 beds · 2 baths,522918634,Magnus Ravlo,,Frogner,59.92696692554969,10.726723134143398,Entire home/apt,,1,0,,,1,180,0,
944985160546434535,Rental unit in Frogner · 1 bedroom · 1 bed · 1 bath,7492359,Marcus,,Frogner,59.91693861683989,10.709512902209385,Entire home/apt,1800,2,1,2023-09-05,0.26,1,363,1,
822948686160225613,Rental unit in Oslo · ★5.0 · 1 bedroom · 1 bed · 1 bath,500282033,Ida Emilie,,Frogner,59.9156692,10.7201476,Entire home/apt,2000,2,4,2023-12-07,0.38,1,147,4,
850756660280652046,Rental unit in Grünerløkka · ★4.92 · 1 bedroom · 2 beds · 1 bath,21624164,Mikkel,,Grünerløkka,59.92100129930793,10.766375921666622,Entire home/apt,1880,2,12,2023-09-03,1.29,1,173,12,
1052650110551058465,Rental unit in Grünerløkka · ★New · 1 bedroom · 1 bed · 1 bath,89898816,Rasmus Watvedt,,Grünerløkka,59.92043193611901,10.766775869311504,Entire home/apt,950,5,0,,,1,269,0,
820291392795767113,Rental unit in Grünerløkka · ★5.0 · 1 bedroom · 1 bed · 1 bath,63258033,Benedicte,,Grünerløkka,59.92862550608289,10.76027097187828,Entire home/apt,1150,2,4,2023-06-30,0.42,1,303,4,
714328745903185905,Condo in Majorstuen · 1 bedroom · 1 bed · 1 bath,65312346,Ingrid,,Frogner,59.92205417175419,10.721899930782243,Entire home/apt,1500,2,0,,,1,363,0,
50714340,Condo in Oslo kommune · ★5.0 · 1 bedroom · 1 bed · 1 bath,16627218,Sofie,,St. Hanshaugen,59.92542,10.74648,Entire home/apt,1250,2,9,2023-09-10,1.33,1,178,9,
845558712947519419,Rental unit in Oslo kommune · 2 bedrooms · 2 beds · 1 bath,9000632,Julia Ryen,,St. Hanshaugen,59.9212214,10.7485317,Entire home/apt,2000,5,1,2023-07-01,0.16,1,117,1,
1004294884542497319,Rental unit in Gamle Oslo · 1 bedroom · 2 beds · 1 bath,393398175,Amin,,Gamle Oslo,59.902403161807,10.752999410033226,Entire home/apt,1456,2,0,,,1,256,0,
1029648657997464323,Rental unit in Grünerløkka · ★New · 3 bedrooms · 3 beds · 1 bath,285733243,Tina,,Grünerløkka,59.92843910956549,10.76232567333439,Entire home/apt,1655,14,0,,,1,240,0,
50029310,Condo in Grünerløkka · 1 bedroom · 1 bed · 1 bath,10279979,Lotte,,Sagene,59.92941,10.75921,Entire home/apt,1500,20,1,2022-09-27,0.07,1,187,0,
934020351412036622,Rental unit in Gamle Oslo · 1 bedroom · 2 beds · 1 bath,295658674,Ole,,Grünerløkka,59.91865910909394,10.761808770404159,Entire home/apt,1200,2,0,,,1,88,0,
