id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
20131203,Loft in Wanhua District · ★4.95 · Studio · 6 beds · 1 bath,87612162,Loft Duncan,,萬華區,25.03846,121.506,Entire home/apt,5447,1,383,2023-12-28,4.91,5,0,78,
20183528,Condo in Wanhua District · ★4.61 · Studio · 2 beds · 1 bath,21867853,Teddy,,萬華區,25.04308,121.5064,Entire home/apt,1411,3,132,2023-12-10,1.70,16,131,28,
20193815,Condo in 松山區 · ★4.76 · 2 bedrooms · 3 beds · 1 bath,37992846,Jojo,,松山區,25.048979,121.552696,Entire home/apt,3641,2,51,2023-12-13,0.71,1,148,30,
20206353,Rental unit in Beitou District · ★4.83 · 1 bedroom · 1 bed · 1 bath,132261358,Wen,,北投區,25.13658,121.50766,Entire home/apt,1800,60,12,2018-11-29,0.16,3,297,0,
20226222,Rental unit in Da’an District · ★4.82 · 4 bedrooms · 16 beds · 2 baths,144110544,Luxury,,大安區,25.03969,121.55596,Entire home/apt,8629,2,163,2023-12-14,2.10,1,216,18,
20296253,Rental unit in Zhongzheng District · ★4.83 · 1 bedroom · 4 beds · 1 bath,104718340,Kumiko,,中正區,25.04584,121.51669,Entire home/apt,1979,2,291,2023-12-21,3.74,8,100,67,
20352146,Serviced apartment in Zhongzheng District · ★4.41 · 1 bedroom · 1 bed · 1 private bath,57698182,Taipei Journey,,中山區,25.0544,121.5256,Hotel room,,1,23,2019-11-15,0.30,27,0,0,
20357923,Rental unit in Wanhua District · ★4.88 · Studio · 2 beds · 1.5 baths,20965710,NiNi,,萬華區,25.0426,121.50623,Entire home/apt,2829,3,158,2023-12-27,2.05,11,30,43,
20361123,Loft in Wanhua District · ★4.81 · Studio · 3 beds · 1 bath,20965710,NiNi,,萬華區,25.04244,121.50581,Entire home/apt,5414,3,184,2023-12-31,2.39,11,32,50,
20363597,Loft in Songshan District · ★4.70 · 1 bedroom · 3 beds · 1 bath,82459487,H,,松山區,25.04547,121.55443,Entire home/apt,3090,2,137,2023-11-26,1.77,5,135,7,
20428824,Rental unit in Xinyi District · ★4.71 · 1 bedroom · 2 beds · 1 shared bath,39285650,Kate,,信義區,25.047,121.57758,Private room,614,25,48,2023-11-30,0.62,1,143,1,
20442991,Rental unit in Da’an District · ★5.0 · 1 bedroom · 1 bed · 1 private bath,9113267,Jochi,,大安區,25.017899585697375,121.55930478028392,Private room,1250,2,15,2023-11-19,0.23,1,99,14,
20461192,Rental unit in Wanhua District · ★4.43 · 1 bedroom · 3 beds · 1 bath,35512293,Sunny,,萬華區,25.041765862161455,121.5069941140868,Entire home/apt,2257,3,14,2023-11-24,0.19,3,111,6,
20492638,Rental unit in Datong District · 1 bedroom · 1 bed · 3 shared baths,10354598,U,,大同區,25.04864,121.5091,Private room,650,1,0,,,5,73,0,
20517472,Rental unit in Xinyi District · ★4.69 · 2 bedrooms · 2 beds · 1 bath,24466415,Hung Chin,,信義區,25.0336,121.55955,Entire home/apt,5000,2,152,2023-12-26,1.96,2,62,14,
20551985,Rental unit in Wanhua District · ★4.67 · 1 bedroom · 2 beds · 1 bath,28103867,Henry,,萬華區,25.04162,121.50666,Entire home/apt,3343,4,100,2023-12-12,1.32,39,84,18,
20559000,Rental unit in Datong District · ★5.0 · 2 bedrooms · 2 beds · 1 private bath,126184658,Shelly,,大同區,25.06934,121.51428,Private room,2286,2,19,2019-11-18,0.25,1,83,0,
20700715,Rental unit in Da’an District · ★4.79 · 3 bedrooms · 6 beds · 2 baths,12812606,Emma,,大安區,25.04247,121.54882,Entire home/apt,8873,2,135,2023-12-23,1.78,13,165,31,
20701142,Rental unit in Songshan District · ★4.58 · 5 bedrooms · 6 beds · 3 baths,107844067,Lucie,,松山區,25.04544,121.55276,Entire home/apt,12543,2,150,2023-11-22,1.99,13,153,7,
20767814,Rental unit in Xinyi District · 1 bedroom · 1 bed · 1 bath,19216347,心誠,,信義區,25.04381,121.58189,Entire home/apt,1760,28,0,,,45,286,0,
20768425,Rental unit in Wanhua District · ★4.59 · 1 bedroom · 1 bed · 1 bath,49127438,樂,,萬華區,25.04204,121.50344,Entire home/apt,2371,2,83,2023-12-03,1.08,10,163,30,
20776460,Rental unit in Zhongshan District · ★4.49 · 1 bedroom · 1 bed · 1 bath,73426273,Sonam,,中山區,25.05531,121.52457,Entire home/apt,1309,3,142,2023-12-26,1.85,3,278,30,
20777741,Rental unit in Da’an District · ★4.78 · 1 bedroom · 1 bed · 1 shared bath,51630838,Rob & Eve,,大安區,25.03021,121.54319,Private room,990,14,72,2023-11-26,0.94,2,116,4,
20785912,Serviced apartment in Zhongshan District · ★4.73 · 1 bedroom · 1 bed · 1 private bath,10007698,Kiki,,中山區,25.06018,121.52904,Hotel room,2650,4,129,2023-12-03,1.69,26,70,26,
20791615,Rental unit in Shilin District · ★5.0 · 1 bedroom · 6 beds · 8 shared baths,72226297,Happy Taipei,,士林區,25.10451,121.52206,Shared room,286,30,4,2023-01-28,0.07,15,152,1,
20810353,Rental unit in Da’an District · ★4.89 · 1 bedroom · 1 bed · 1 shared bath,51630838,Rob & Eve,,大安區,25.02998,121.54324,Private room,953,14,84,2023-02-05,1.09,2,151,1,
20813572,Condo in Shilin District · ★4.60 · 1 bedroom · 2 beds · 1 bath,83232840,Play Taipei,,士林區,25.08774,121.52255,Entire home/apt,792,30,50,2021-12-15,0.71,7,91,0,
20894718,Serviced apartment in Zhongshan District · ★4.47 · 1 bedroom · 2 beds · 1 bath,57698182,Taipei Journey,,中山區,25.05321,121.52589,Hotel room,,1,19,2019-10-29,0.26,27,0,0,
20902719,Condo in Da’an District · ★4.94 · 3 bedrooms · 4 beds · 2 baths,50337636,B V,,大安區,25.023951877439625,121.54473273542403,Entire home/apt,11486,5,292,2023-12-19,3.83,7,162,59,
20910737,Rental unit in Da’an District · ★4.83 · 3 bedrooms · 4 beds · 1 bath,66688561,Angel,,大安區,25.0389,121.54619,Entire home/apt,4843,3,150,2023-12-13,1.97,3,53,20,
20920033,Rental unit in Shilin District · ★4.55 · 1 bedroom · 3 beds · 1 bath,83232840,Play Taipei,,士林區,25.08691,121.52493,Entire home/apt,1263,30,69,2020-11-30,0.94,7,91,0,
20920862,Rental unit in Xinyi District · ★4.81 · 3 bedrooms · 2 beds · 1 bath,58666148,Léa,,信義區,25.04297,121.56829,Entire home/apt,8050,2,118,2023-12-23,1.58,13,158,36,
20922432,Rental unit in Xinyi District · ★4.65 · 1 bedroom · 2 beds · 1 bath,58666148,Léa,,信義區,25.04285,121.56633,Entire home/apt,5605,2,83,2023-12-13,1.16,13,172,36,
20963326,Rental unit in Wanhua District · ★4.83 · 3 bedrooms · 3 beds · 1.5 baths,107844067,Lucie,,萬華區,25.041384262721323,121.49932135690385,Entire home/apt,7765,2,12,2023-12-19,3.33,13,161,12,
20984907,Condo in 信義區 · ★4.89 · 1 bedroom · 1 bed · 1 bath,25523787,New Apt,,信義區,25.026410350732384,121.56373883496191,Entire home/apt,5317,5,19,2023-10-09,0.27,18,127,2,
20988820,Condo in 信義區 · ★4.61 · 1 bedroom · 2 beds · 1 bath,25523787,New Apt,,信義區,25.026405724865082,121.56367223582376,Entire home/apt,5317,5,18,2019-01-07,0.24,18,127,0,
20989755,Condo in Zhongshan District · ★4.87 · 1 bedroom · 2 beds · 1.5 baths,23595125,Nikita,,中山區,25.06186,121.52318,Entire home/apt,940,14,134,2023-09-10,1.76,3,123,5,
20998534,Rental unit in Da’an District · 4 bedrooms · 1 bed · 0 shared baths,151007546,Sophia,,大安區,25.03076,121.54309,Shared room,2380,7,0,,,1,87,0,
21049093,Rental unit in Wanhua District · ★4.63 · 1 bedroom · 3 beds · 1 bath,89010268,Silvia,,萬華區,25.04407,121.50481,Entire home/apt,5360,2,68,2023-08-14,0.89,8,31,2,
21059299,Serviced apartment in Songshan District · ★4.76 · 1 bedroom · 1 bed · 1 private bath,10007698,Kiki,,中山區,25.0536,121.54397,Hotel room,3197,2,131,2023-12-11,1.72,26,71,26,
21068397,Condo in 萬華區 · ★4.58 · 1 bedroom · 1 bed · 1.5 baths,14357781,Skaly,,萬華區,25.04583,121.50442,Entire home/apt,1951,4,69,2023-12-05,0.91,4,159,13,
21068935,Rental unit in Taipei · ★4.44 · 1 bedroom · 1 bath,128075457,Marco,,萬華區,25.045,121.50752,Entire home/apt,10000,3,70,2020-07-27,0.93,2,179,0,
21071253,Rental unit in Xinyi District · 1 bedroom · 2 beds · 1 bath,19216347,心誠,,南港區,25.04584,121.58241,Entire home/apt,1450,30,0,,,45,286,0,
21083767,Rental unit in Shilin District · ★4.49 · 1 bedroom · 1 bed · 1 bath,83232662,Fun Taipei,,士林區,25.08396,121.52253,Entire home/apt,1100,30,90,2021-07-10,1.19,5,90,0,
21084463,Rental unit in Wanhua District · ★4.84 · 1 bedroom · 2 beds · 1 bath,122603082,Tony,,萬華區,25.047626134555667,121.50752393926508,Entire home/apt,2057,2,247,2023-12-19,3.25,9,0,53,
21100732,Rental unit in Wanhua District · ★4.90 · 1 bedroom · 1 bed · 1 shared bath,21946346,Sofia,,萬華區,25.02869,121.49249,Shared room,396,28,47,2023-11-30,0.62,1,0,8,
21133929,Loft in Da’an District · ★4.99 · 1 bedroom · 2 beds · 1 bath,144219153,Emily,,大安區,25.03389,121.55385,Entire home/apt,3649,3,164,2023-11-28,2.16,1,216,32,
21147286,Loft in Songshan District · ★4.97 · 1 bedroom · 1 bed · 1 bath,8603078,Becky,,松山區,25.05953,121.56191,Entire home/apt,4000,1,36,2020-01-28,0.47,1,58,0,
21177190,Rental unit in Da’an District · 2 bedrooms · 1 bed · 1 shared bath,130827969,Wenchi,,大安區,25.0232,121.52761,Private room,520,30,1,2018-06-08,0.01,55,296,0,
21245848,Serviced apartment in Zhongshan District · ★4.58 · 1 bedroom · 1 bed · 1 private bath,57698182,Taipei Journey,,中山區,25.05307,121.52525,Hotel room,,1,19,2020-06-12,0.27,27,0,0,
21245850,Serviced apartment in Zhongshan District · ★4.55 · 1 bedroom · 1 bed · 1 private bath,57698182,Taipei Journey,,中山區,25.05272,121.52563,Hotel room,,1,62,2020-01-06,0.92,27,0,0,
21245851,Serviced apartment in Zhongshan District · ★4.52 · 1 bedroom · 1 bed · 1 private bath,57698182,Taipei Journey,,中山區,25.05243,121.52397,Hotel room,,1,23,2020-05-19,0.31,27,0,0,
21312981,Rental unit in Shilin District · ★4.28 · 1 bedroom · 4 beds · 5 shared baths,50417341,Fun Taipei,,士林區,25.08632,121.52627,Shared room,310,30,18,2020-02-03,0.24,8,179,0,
21435436,Loft in 萬華區 · ★4.74 · 1 bedroom · 2 beds · 1 bath,114347966,Jenny,,萬華區,25.0424,121.50598,Entire home/apt,2193,2,108,2023-12-13,1.44,4,111,17,
21552847,Serviced apartment in Zhongshan District · ★4.82 · 1 bedroom · 1 bed · 1 private bath,10007698,Kiki,,中山區,25.05426,121.53495,Hotel room,3175,5,116,2023-12-17,1.55,26,28,25,
21553726,Serviced apartment in Zhongshan District · ★4.83 · 1 bedroom · 1 bed · 1 private bath,10007698,Kiki,,中山區,25.05369,121.53396,Hotel room,3346,5,94,2023-12-11,1.26,26,0,26,
21561990,Rental unit in Wanhua District · ★4.87 · 1 bedroom · 2 beds · 1 bath,122603082,Tony,,萬華區,25.04243683321011,121.50425276119944,Entire home/apt,3314,2,210,2023-12-16,2.82,9,116,36,
21593245,Condo in Taipei City 100 · ★4.79 · Studio · 3 beds · 1 bath,51651678,Alex,,中正區,25.04736,121.51683,Entire home/apt,4857,3,161,2023-12-10,2.17,2,5,15,
21606341,Serviced apartment in Zhongshan District · ★4.83 · 1 bedroom · 1 bed · 1 private bath,10007698,Kiki,,中山區,25.05345,121.53372,Hotel room,3035,4,84,2023-12-16,1.12,26,65,27,
21625156,Rental unit in Xinyi District · 2 bedrooms · 2 beds · 1 shared bath,17477279,Jack,,信義區,25.02327,121.55597,Private room,3372,30,1,2018-02-18,0.01,2,90,0,
21626266,Rental unit in Xinyi District · 2 bedrooms · 3 beds · 1 bath,19216347,心誠,,南港區,25.04436,121.58215,Entire home/apt,1750,30,0,,,45,273,0,
21641356,Rental unit in Wanhua District · ★4.88 · 3 bedrooms · 3 beds · 2 baths,30591050,H&K,,萬華區,25.04253,121.50273,Entire home/apt,5488,180,52,2020-01-17,0.71,9,0,0,
21702810,Rental unit in Xinyi District · 2 bedrooms · 3 beds · 1 bath,19216347,心誠,,信義區,25.04381,121.58189,Entire home/apt,2000,28,2,2018-08-01,0.03,45,286,0,
21703615,Serviced apartment in Da’an District · 2 bedrooms · 1 bed · 1 bath,5786677,Cherie,,大安區,25.0344,121.54212,Entire home/apt,2888,7,0,,,1,87,0,
21718399,Condo in Shilin District · ★4.49 · 1 bedroom · 3 beds · 1 bath,83232662,Fun Taipei,,士林區,25.08549,121.52409,Entire home/apt,1200,30,67,2023-07-04,0.91,5,114,1,
21759941,Rental unit in 大安區 · ★4.84 · 1 bedroom · 1 bed · 1 bath,3544328,Nicole,,大安區,25.02655,121.54054,Entire home/apt,4088,10,37,2023-07-15,0.51,1,59,2,
21761278,Rental unit in Xinyi District · 1 bedroom · 2 beds · 1 bath,19216347,心誠,,信義區,25.04381,121.58189,Entire home/apt,1200,24,2,2020-02-08,0.03,45,316,0,
21806594,Rental unit in 信義區 · ★4.57 · 1 bedroom · 2 beds · 1.5 baths,61081895,Ray,,信義區,25.02532,121.56425,Private room,670,365,92,2020-12-19,1.24,5,365,0,
21843098,Loft in Zhongzheng District · ★4.84 · 1 bedroom · 1 bed · 1.5 baths,79989726,Amy,,中正區,25.01604,121.53221,Entire home/apt,1770,90,50,2020-10-11,0.68,8,180,0,
21853514,Rental unit in Wanhua District · ★4.83 · 1 bedroom · 2 beds · 1 bath,69899382,Maggie,,萬華區,25.04565,121.50621,Entire home/apt,3514,7,117,2023-12-19,1.59,5,15,21,
21853637,Rental unit in Wanhua District · ★4.66 · Studio · 3 beds · 1 bath,74396786,Zoe,,萬華區,25.04297,121.5038,Entire home/apt,2203,2,128,2023-12-28,1.75,1,59,14,
21853919,Rental unit in Wanhua District · ★4.68 · Studio · 3 beds · 1 bath,30569371,S,,萬華區,25.04177,121.50578,Entire home/apt,2312,2,130,2023-12-23,1.77,6,0,36,
21854628,Condo in Wanhua District · ★4.63 · 2 bedrooms · 2 beds · 1 bath,36782348,新,,萬華區,25.04168,121.50537,Entire home/apt,6229,2,133,2023-12-10,1.82,1,122,42,
21854658,Loft in Wanhua District · ★4.86 · 1 bedroom · 3 beds · 1 bath,4073436,Calvin,,萬華區,25.042256455681564,121.50559068333534,Entire home/apt,4671,4,191,2023-12-26,2.57,2,190,48,
21856438,Serviced apartment in Wanhua District · ★4.59 · 2 bedrooms · 1 bed · 1 bath,34503406,Sunny & Billy,,萬華區,25.0418,121.50643,Entire home/apt,1486,2,59,2023-12-29,0.79,1,78,17,
21859322,Rental unit in Wanhua District · ★4.84 · 1 bedroom · 1 bed · 1 bath,77177354,James,,萬華區,25.04273,121.50287,Entire home/apt,3389,3,128,2023-12-08,1.73,8,152,8,
21875909,Condo in Wanhua District · ★4.84 · 1 bedroom · 1 bed · 1 bath,69899382,Maggie,,萬華區,25.04688,121.50468,Entire home/apt,1736,7,148,2023-12-26,2.04,5,43,19,
21884255,Rental unit in Tingzhou Road Zhongzheng District · 1 bedroom · 1 bed · 1 shared bath,130827969,Wenchi,,中正區,25.01256,121.53379,Private room,530,30,1,2018-03-30,0.01,55,304,0,
21908377,Rental unit in Zhongshan District · ★4.98 · 4 bedrooms · 6 beds · 3 baths,48333118,Diven,,中山區,25.05203,121.53288,Entire home/apt,9643,4,104,2023-12-26,1.41,2,313,28,
21920700,Rental unit in Wanhua District · ★4.80 · 1 bedroom · 1 bed · 1 bath,146883297,Jenny,,中正區,25.04187,121.50853,Entire home/apt,1709,4,106,2020-02-16,1.46,2,58,0,
21932834,Condo in 中正區 · 1 bedroom · 2 beds · 1 shared bath,96037531,Fred,,中正區,25.04328,121.53016,Private room,866,1,2,2019-09-22,0.03,2,29,0,
21943689,Rental unit in Datong District · ★4.49 · 2 bedrooms · 2 beds · 1 bath,146008296,Harry Chen,,中山區,25.0588,121.52185,Entire home/apt,3569,3,73,2023-12-30,0.99,10,329,12,
21943854,Rental unit in Wanhua District · ★4.86 · 2 bedrooms · 3 beds · 1 bath,6848872,Jack,,萬華區,25.04288,121.50765,Entire home/apt,3343,1,7,2021-12-06,0.10,4,1,0,
21975995,Rental unit in Taiwan · ★4.79 · 3 bedrooms · 5 beds · 1.5 baths,119870232,Camille,,大安區,25.03058,121.55609,Entire home/apt,7804,2,138,2023-12-26,1.88,20,172,25,
21976483,Rental unit in Wanhua District · ★4.86 · Studio · 2 beds · 1 bath,20965710,NiNi,,萬華區,25.0419,121.50478,Entire home/apt,3103,3,64,2023-12-24,0.87,11,82,18,
22040354,Serviced apartment in Zhongshan District · ★4.12 · 1 bedroom · 1 bed · 1 private bath,57698182,Taipei Journey,,中山區,25.0535,121.52355,Hotel room,,1,26,2020-01-08,0.37,27,0,0,
22053491,Rental unit in Wanhua District · ★4.43 · 1 bedroom · 2 beds · 1 bath,105890527,Alan,,萬華區,25.04396,121.50572,Entire home/apt,2500,4,116,2023-12-14,1.58,11,65,32,
22067127,Rental unit in Da’an District · 1 bedroom · 1 bed · 1.5 shared baths,130827969,Wenchi,,大安區,25.02155,121.53093,Private room,550,30,1,2019-03-31,0.02,55,273,0,
22090275,Home in Shilin District · ★4.92 · 1 bedroom · 2 beds · 1 private bath,14665606,Alan,,士林區,25.09226,121.52397,Private room,2593,2,73,2023-12-03,1.00,4,0,24,
22091254,Rental unit in Da’an District · ★4.86 · 1 bedroom · 1 bed · 1 bath,15154776,Jess,,大安區,25.02605,121.52472,Entire home/apt,8586,1,22,2023-11-21,0.30,1,364,6,
22095511,Rental unit in Wanhua District · ★4.79 · 1 bedroom · 1 bed · 1 bath,118973784,Andy,,萬華區,25.04594,121.50882,Entire home/apt,3143,2,101,2023-12-13,1.37,16,51,36,
22111251,Condo in Datong District · ★4.41 · 1 bedroom · 4 beds · 1.5 baths,105520985,旅屋,,大同區,25.05185,121.51283,Entire home/apt,2557,2,144,2023-12-29,1.96,5,246,25,
22151874,Rental unit in Zhongzheng District · 1 bedroom · 2 beds · 2.5 baths,10354598,U,,大同區,25.05115,121.51507,Private room,650,1,0,,,5,76,0,
22156573,Loft in Wanhua District · ★4.52 · 1 bedroom · 1 bed · 1 bath,161246735,Blue Sky,,萬華區,25.03951,121.50691,Entire home/apt,1718,3,112,2023-12-26,1.54,7,0,33,
22167179,Rental unit in Da’an District · ★5.0 · 1 bedroom · 4 beds · 1.5 shared baths,59725999,光輝,,大安區,25.02385,121.53044,Shared room,493,30,14,2023-09-23,0.20,3,282,2,
22172055,Condo in Wanhua District · ★4.83 · Studio · 2 beds · 1 bath,92448004,A.K,,萬華區,25.04334,121.50614,Entire home/apt,1542,3,245,2023-12-15,3.33,17,116,42,
22194613,Rental unit in Zhongshan District · ★4.78 · 1 bedroom · 1 bed · 1 shared bath,5424311,Ailin,,中山區,25.06407,121.52842,Private room,1729,1,32,2023-12-27,0.44,7,5,28,
22203363,Rental unit in Wanhua District · ★4.88 · 1 bedroom · 1 bed · 1 bath,122603082,Tony,,萬華區,25.039045484380395,121.50685654102342,Entire home/apt,1486,2,248,2023-12-15,3.38,9,0,46,
22243162,Rental unit in Da’an District · ★4.71 · 3 bedrooms · 3 beds · 2 baths,162533354,Brad,,大安區,25.02687,121.5356,Entire home/apt,6420,7,84,2023-12-16,1.16,1,292,15,
22249296,Condo in 萬華區 · ★4.63 · 1 bedroom · 2 beds · 1.5 baths,14357781,Skaly,,萬華區,25.04365,121.50217,Entire home/apt,1951,3,35,2023-12-25,0.48,4,159,23,
22284072,Rental unit in Wanhua District · ★4.65 · 1 bedroom · 1 bed · 1 bath,105890527,Alan,,萬華區,25.04191,121.50559,Entire home/apt,2664,4,98,2023-12-24,1.36,11,65,25,
22287146,Rental unit in Xinyi District · 1 bedroom · 1 bed · 1 private bath,8478209,Eric,,信義區,25.04076,121.56449,Private room,10814,3,0,,,15,90,0,
22294291,Rental unit in Da’an District · 1 bedroom · 1 shared bath,130222421,舊鋼,,大安區,25.02841,121.5465,Shared room,2000,1,1,2018-01-01,0.01,1,1,0,
22310998,Rental unit in Da’an District · ★4.95 · 1 bedroom · 1 bed · 1 shared bath,17493658,Aj,,大安區,25.03397,121.52742,Private room,900,59,19,2020-02-22,0.26,1,59,0,
22331198,Rental unit in Datong District · 1 bedroom · 1 bed · 3 shared baths,19141684,Tokka,,大同區,25.05103,121.51959,Private room,1900,65,0,,,6,127,0,
22346072,Condo in Xinyi District · ★4.93 · 3 bedrooms · 3 beds · 2 baths,110107126,Luxe Taipei,,信義區,25.03327,121.56213,Entire home/apt,6131,4,95,2023-12-10,1.29,3,234,10,
22349059,Condo in Zhongzheng District · ★4.60 · 1 bedroom · 1 bed · 1 private bath,24637260,Shih-Chieh,,中正區,25.03832,121.52762,Private room,650,30,65,2021-07-15,0.90,3,274,0,
22351014,Loft in 萬華區 · ★4.62 · 1 bedroom · 2 beds · 1 bath,161246735,Blue Sky,,萬華區,25.04184,121.50753,Entire home/apt,3464,3,64,2023-12-29,0.89,7,0,16,
22362603,Rental unit in Da’an District · ★4.63 · 3 bedrooms · 6 beds · 2 baths,107844067,Lucie,,大安區,25.03405,121.5352,Entire home/apt,8755,2,122,2023-12-26,1.67,13,166,17,
22417265,Rental unit in Zhongshan District · ★4.89 · 1 bedroom · 1 bed · 1.5 baths,37476784,Cherry,,中山區,25.06299,121.53585,Entire home/apt,1823,4,45,2023-12-03,0.90,1,63,15,
22436954,Rental unit in 中山區 · ★4.83 · 2 bedrooms · 2 beds · 1.5 baths,41548202,Alpha,,中山區,25.04838,121.52576,Entire home/apt,2181,6,102,2023-12-27,1.39,3,166,13,
22457416,Home in Shilin District · ★4.97 · 1 bedroom · 1 bed · 1 private bath,14665606,Alan,,士林區,25.093545471624562,121.52183194327894,Private room,2364,2,34,2023-12-17,0.47,4,322,22,
22457555,Home in Shilin District · ★4.92 · 1 bedroom · 1 bed · 1 private bath,14665606,Alan,,士林區,25.09304,121.52165,Private room,2221,2,87,2023-12-11,1.19,4,318,8,
22472344,Rental unit in Zhongzheng Dist · ★4.84 · 1 bedroom · 8 beds · 1 shared bath,118169489,Cing,,中正區,25.04556,121.5121,Private room,5143,1,19,2023-02-28,0.27,8,217,3,
22475902,Rental unit in Zhongzheng Dist. · ★4.87 · 1 bedroom · 10 beds · 2 shared baths,173321819,109Yang,,中正區,25.04656,121.5124,Shared room,667,1,147,2023-09-16,2.06,18,2,7,
22481505,Condo in Zhongzheng District · ★5.0 · 2 bedrooms · 2 beds · 2 baths,110107126,Luxe Taipei,,中正區,25.04774,121.51704,Entire home/apt,8146,4,45,2023-12-16,0.62,3,174,3,
22486515,Rental unit in Wenshan District · 1 bedroom · 1 bed · 1 bath,8478209,Eric,,文山區,25.00796,121.56015,Entire home/apt,13429,3,1,2019-05-04,0.02,15,90,0,
22486570,Loft in Wanhua District · ★4.94 · Studio · 6 beds · 1 bath,87612162,Loft Duncan,,萬華區,25.03889,121.50605,Entire home/apt,6109,1,337,2023-12-23,4.61,5,282,72,
22552790,Rental unit in Shilin District · ★4.49 · 1 bedroom · 2 beds · 1 bath,83232662,Fun Taipei,,士林區,25.0849,121.52239,Entire home/apt,1300,30,71,2020-09-26,1.02,5,1,0,
22554852,Rental unit in Wanhua District · ★4.30 · 2 bedrooms · 2 beds · 1 shared bath,40240260,Ian,,萬華區,25.04616,121.50698,Private room,857,1,10,2023-12-26,0.14,29,352,3,
22575998,Loft in 台北中山區 · ★4.87 · 1 bedroom · 1 bed · 1 private bath,110102158,Sky,,大同區,25.05391,121.51737,Private room,2214,2,53,2023-12-29,0.75,1,81,9,
22591538,Rental unit in Wanhua District · ★4.70 · 1 bedroom · 1 bed · 1 shared bath,40240260,Ian,,萬華區,25.04356,121.50601,Private room,857,1,10,2019-04-28,0.15,29,353,0,
22609995,Rental unit in Zhongshan District · ★4.81 · 1 bedroom · 2 beds · 1 bath,160423794,Arron,,中山區,25.06004,121.52679,Entire home/apt,1501,30,95,2023-11-01,1.32,2,343,9,
22642967,Rental unit in Taipei · ★4.88 · 1 bedroom · 1 bed · 1 bath,57035485,Wei Cheng Wilson,,信義區,25.03196,121.5701,Entire home/apt,10499,32,8,2023-01-26,0.29,1,362,1,
22655969,Rental unit in Zhongzheng District · 1 bedroom · 1 bed · 2 shared baths,130827969,Wenchi,,大安區,25.0288,121.52325,Private room,605,30,0,,,55,195,0,
22706299,Rental unit in Da’an District · 1 bedroom · 1 bed · 1 private bath,25874911,Lexie,,大安區,25.01927,121.55733,Private room,700,1,2,2018-01-22,0.03,1,97,0,
22719837,Rental unit in Shilin District · ★4.72 · 1 bedroom · 4 beds · 8 shared baths,72226297,Happy Taipei,,士林區,25.08876,121.52695,Private room,1500,30,18,2019-10-07,0.27,15,152,0,
22721597,Condo in Shilin District · ★4.52 · 1 bedroom · 2 beds · 1 bath,83232840,Play Taipei,,士林區,25.08974,121.52368,Entire home/apt,1342,30,52,2021-12-27,0.74,7,91,0,
22754904,Rental unit in Xinyi District · ★4.60 · 1 bedroom · 3 beds · 1 bath,19216347,心誠,,南港區,25.04491,121.58118,Entire home/apt,1600,30,5,2023-08-23,0.09,45,338,2,
22758392,Condo in Xinyi District · ★4.91 · 2 bedrooms · 2 beds · 2 baths,118193162,WilL,,信義區,25.04031,121.56756,Entire home/apt,7839,1,85,2023-12-21,1.18,3,195,23,
22858155,Home in Shilin District · ★4.72 · 1 bedroom · 1 bed · 1 bath,4762726,FuJen,,士林區,25.09276,121.52217,Entire home/apt,920,30,112,2023-12-02,1.56,6,144,2,
22859422,Rental unit in Xinyi District · 1 bedroom · 3 beds · 1 bath,19216347,心誠,,信義區,25.04457,121.58093,Entire home/apt,1900,30,2,2019-04-17,0.03,45,338,0,
22868412,Rental unit in 敦化里 · ★4.89 · 1 bedroom · 2 beds · 1 bath,169187326,Hanna,,松山區,25.046907030983327,121.55041657468539,Entire home/apt,1828,10,160,2023-12-22,2.23,4,120,10,
22869464,Rental unit in Xinyi District · ★5.0 · 1 bedroom · 3 beds · 1 bath,19216347,心誠,,信義區,25.0427,121.58254,Entire home/apt,1857,30,3,2019-08-18,0.04,45,122,0,
22869912,Rental unit in Wenshan District · ★4.95 · 1 bedroom · 1 bed · 1 bath,167639267,Lisa,,文山區,24.98381,121.57874,Entire home/apt,1943,3,43,2023-12-26,0.64,1,65,8,
22891563,Rental unit in Xinyi District · 1 bedroom · 2 beds · 1 bath,19216347,心誠,,信義區,25.04296,121.58307,Entire home/apt,1314,22,1,2019-06-30,0.02,45,360,0,
22894297,Rental unit in Wanhua District · ★4.83 · 1 bedroom · 1 bed · 1 bath,132809029,John,,萬華區,25.04018,121.50676,Entire home/apt,1529,3,130,2023-12-22,1.83,3,0,20,
22946056,Rental unit in Zhongzheng District · ★4.69 · 1 bedroom · 2 beds · 1 bath,39528362,Chia Ying,,中正區,25.04716,121.51491,Entire home/apt,4649,2,174,2023-12-25,2.42,9,176,27,
22946201,Rental unit in Wanhua District · ★4.59 · 2 bedrooms · 3 beds · 1 bath,60566627,Sasha,,萬華區,25.040576043291082,121.50458975621898,Entire home/apt,3809,2,111,2023-12-06,1.55,6,31,11,
22986586,Rental unit in Wenshan District · 1 bedroom · 1 bed · 1 bath,8478209,Eric,,文山區,25.00758,121.56002,Entire home/apt,11943,3,2,2020-01-01,0.03,15,90,0,
